file	line	heading	kind	normalized	raw
research/duckdb-driver-jl/findings.md	335	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	assertion	batches, and disabling the GC entirely. Both survived — but both arms were	batches, and disabling the GC entirely. Both survived — but **both arms were
research/duckdb-driver-jl/findings.md	336	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	assertion	uninformative: a forced collection at a safe point cannot exercise a race	uninformative**: a forced collection at a safe point cannot exercise a race
research/duckdb-driver-jl/findings.md	337	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	prose	inside a ccall, and disabling the GC removes finalizers altogether.	inside a ccall, and disabling the GC removes finalizers altogether.
research/duckdb-driver-jl/findings.md	338	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	bullet	- H2 — the appender retains the duckdbvalue past append while Julia	- **H2 — the appender retains the `duckdb_value` past `append` while Julia
research/duckdb-driver-jl/findings.md	339	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	assertion	destroys it at scope exit. Would explain why bind survives (execute consumes	destroys it at scope exit.** Would explain why bind survives (execute consumes
research/duckdb-driver-jl/findings.md	340	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	prose	the value before returning) and the appender does not. Tested: midbatch	the value before returning) and the appender does not. *Tested:* `midbatch`
research/duckdb-driver-jl/findings.md	341	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	prose	mode forces GC while rows are still buffered, pre-flush. Survived — but that	mode forces GC while rows are still buffered, pre-flush. Survived — but that
research/duckdb-driver-jl/findings.md	342	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	prose	run performed only 40k appends against a 1M crash threshold, so it is	run performed only ~40k appends against a ~1M crash threshold, so it is
research/duckdb-driver-jl/findings.md	343	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	assertion	underpowered, not a refutation.	**underpowered, not a refutation**.
research/duckdb-driver-jl/findings.md	345	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	prose	Isolating the true cause means C++-level debugging of libduckdb, which	Isolating the true cause means C++-level debugging of `libduckdb`, which
research/duckdb-driver-jl/findings.md	346	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	prose	goal.md puts out of scope ("out: … patching DuckDB.jl itself"). The measured	`goal.md` puts out of scope ("out: … patching DuckDB.jl itself"). The measured
research/duckdb-driver-jl/findings.md	347	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	prose	behaviour and its codegen consequence are the deliverable here.	behaviour and its codegen consequence are the deliverable here.
research/duckdb-driver-jl/findings.md	349	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	blockquote	> Upstream-issue candidate, and the strongest of the four: a supported API that	> Upstream-issue candidate, and the strongest of the four: a supported API that
research/duckdb-driver-jl/findings.md	350	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	blockquote	> segfaults under ordinary bulk use, with a working alternative (bind) sharing	> segfaults under ordinary bulk use, with a working alternative (bind) sharing
research/duckdb-driver-jl/findings.md	351	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	blockquote	> the same createvalue code path.	> the same `create_value` code path.
research/duckdb-driver-jl/findings.md	353	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	assertion	Benchmark impact. The list/appender cell is excluded from the suite via	**Benchmark impact.** The `list`/`appender` cell is excluded from the suite via
research/duckdb-driver-jl/findings.md	354	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	prose	skipreason in benchcommon.jl, with the crash as its stated reason, so	`skip_reason` in `bench_common.jl`, with the crash as its stated reason, so
research/duckdb-driver-jl/findings.md	355	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	prose	results.md reports it as an explicit exclusion rather than a blank.	`results.md` reports it as an explicit exclusion rather than a blank.
research/duckdb-driver-jl/findings.md	357	DuckDB.jl 1.5.2 — phase 1 verification findings > 5. Appender + LIST segfaults the process (discovered in phase 2) > 5b. Hypotheses tested and NOT confirmed	prose	---	---
research/duckdb-driver-jl/findings.md	361	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	assertion	Script: benchcommon.jl (sqllit), caught by its own content gate	**Script:** `bench_common.jl` (`sqllit`), caught by its own content gate
research/duckdb-driver-jl/findings.md	363	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	Also unplanned. The benchmark harness's content check failed at	Also unplanned. The benchmark harness's content check failed at
research/duckdb-driver-jl/findings.md	364	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	flat / 1M / literal:	`flat` / 1M / `literal`:
research/duckdb-driver-jl/findings.md	371	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	assertion	VERDICT: a bare decimal literal is parsed by DuckDB as DECIMAL, not DOUBLE, and	**VERDICT: a bare decimal literal is parsed by DuckDB as DECIMAL, not DOUBLE, and
research/duckdb-driver-jl/findings.md	372	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	the round-trip through DECIMAL costs one ULP. An explicit ::DOUBLE cast does	the round-trip through DECIMAL costs one ULP. An explicit `::DOUBLE` cast does
research/duckdb-driver-jl/findings.md	373	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	assertion	not fix it.	not fix it.**
research/duckdb-driver-jl/findings.md	375	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	Measured, inserting the Float64 0.11914626526441173:	Measured, inserting the Float64 `0.11914626526441173`:
research/duckdb-driver-jl/findings.md	377	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	table_row	Literal form | Reads back as | Exact?	| Literal form | Reads back as | Exact? |
research/duckdb-driver-jl/findings.md	379	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	table_row	0.11914626526441173 | FixedDecimal{Int64,17} | no — it is not even a DOUBLE	| `0.11914626526441173` | `FixedDecimal{Int64,17}` | no — it is not even a DOUBLE |
research/duckdb-driver-jl/findings.md	380	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	table_row	0.11914626526441173::DOUBLE | Float64 | no — 1 ULP low	| `0.11914626526441173::DOUBLE` | `Float64` | **no — 1 ULP low** |
research/duckdb-driver-jl/findings.md	381	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	table_row	%.17g digits, bare | FixedDecimal{Int64,17} | no	| `%.17g` digits, bare | `FixedDecimal{Int64,17}` | no |
research/duckdb-driver-jl/findings.md	382	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	table_row	%.17g digits + ::DOUBLE | Float64 | no — 1 ULP low	| `%.17g` digits + `::DOUBLE` | `Float64` | **no — 1 ULP low** |
research/duckdb-driver-jl/findings.md	383	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	table_row	1.19146265264411730e-01 (exponent form) | Float64 | yes	| `1.19146265264411730e-01` (exponent form) | `Float64` | **yes** |
research/duckdb-driver-jl/findings.md	384	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	table_row	'0.11914626526441173'::DOUBLE (quoted) | Float64 | yes	| `'0.11914626526441173'::DOUBLE` (quoted) | `Float64` | **yes** |
research/duckdb-driver-jl/findings.md	386	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	The cast does not help because the literal is parsed as DECIMAL(,17) first	The cast does not help because the literal is parsed as `DECIMAL(_,17)` *first*
research/duckdb-driver-jl/findings.md	387	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	and only then converted; 17 fractional digits cannot uniquely identify a Float64.	and only then converted; 17 fractional digits cannot uniquely identify a Float64.
research/duckdb-driver-jl/findings.md	388	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	Adding more digits does not help for the same reason — the problem is the type	Adding more digits does not help for the same reason — the problem is the type
research/duckdb-driver-jl/findings.md	389	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	the parser chooses, not the precision written.	the parser chooses, not the precision written.
research/duckdb-driver-jl/findings.md	391	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	assertion	Fix applied in sqllit(::AbstractFloat): emit @sprintf("%.17e", v).	**Fix applied** in `sqllit(::AbstractFloat)`: emit `@sprintf("%.17e", v)`.
research/duckdb-driver-jl/findings.md	392	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	Exponent notation makes DuckDB use the DOUBLE parser directly. Verified exact	Exponent notation makes DuckDB use the DOUBLE parser directly. Verified exact
research/duckdb-driver-jl/findings.md	393	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	over 2005 values including 0.0, -0.0, 1e308, 5e-324, and 1/3 — 0	over 2005 values including `0.0`, `-0.0`, `1e308`, `5e-324`, and `1/3` — 0
research/duckdb-driver-jl/findings.md	394	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	mismatches, for both the exponent form and the quoted-string form.	mismatches, for both the exponent form and the quoted-string form.
research/duckdb-driver-jl/findings.md	396	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	assertion	Consequence for codegen. dbdict's literal writer tier — the universal	**Consequence for codegen.** dbdict's literal writer tier — the universal
research/duckdb-driver-jl/findings.md	397	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	fallback, and the only path available for several column types — must serialize	fallback, and the only path available for several column types — must serialize
research/duckdb-driver-jl/findings.md	398	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	DOUBLE/FLOAT in exponent notation (or as a quoted string cast). Emitting	DOUBLE/FLOAT in exponent notation (or as a quoted string cast). Emitting
research/duckdb-driver-jl/findings.md	399	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	string(x) corrupts data silently: no error, no warning, values that are wrong	`string(x)` corrupts data silently: no error, no warning, values that are wrong
research/duckdb-driver-jl/findings.md	400	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	prose	in the last bit. NaN/±Inf were already special-cased and are unaffected.	in the last bit. NaN/±Inf were already special-cased and are unaffected.
research/duckdb-driver-jl/findings.md	402	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	blockquote	> This one is a DuckDB behaviour, not a DuckDB.jl bug, so it is not an	> This one is a **DuckDB** behaviour, not a DuckDB.jl bug, so it is not an
research/duckdb-driver-jl/findings.md	403	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	blockquote	> upstream-issue candidate for the driver — but it belongs in the reference	> upstream-issue candidate for the driver — but it belongs in the reference
research/duckdb-driver-jl/findings.md	404	DuckDB.jl 1.5.2 — phase 1 verification findings > 6. Literal SQL silently loses 1 ULP on DOUBLE values	blockquote	> doc's gotcha list, because any generated SQL writer hits it.	> doc's gotcha list, because any generated SQL writer hits it.
research/duckdb-driver-jl/reference.md	3	DuckDB.jl 1.5.2 — consolidated driver reference	assertion	Status: current. The single source of truth for DuckDB.jl behaviour in this	**Status: current.** The single source of truth for DuckDB.jl behaviour in this
research/duckdb-driver-jl/reference.md	4	DuckDB.jl 1.5.2 — consolidated driver reference	prose	project. It supersedes the capability spike	project. It supersedes the capability spike
research/duckdb-driver-jl/reference.md	5	DuckDB.jl 1.5.2 — consolidated driver reference	prose	(.claude-work/notes/20260723-1530), the driver study	(`.claude-work/notes/20260723-1530`), the driver study
research/duckdb-driver-jl/reference.md	6	DuckDB.jl 1.5.2 — consolidated driver reference	prose	(.claude-work/notes/20260725-1007), and findings.md in this directory. All three	(`.claude-work/notes/20260725-1007`), and `findings.md` in this directory. All three
research/duckdb-driver-jl/reference.md	7	DuckDB.jl 1.5.2 — consolidated driver reference	assertion	remain as historical record; where any of them disagrees with this document, this	remain as historical record; where any of them disagrees with this document, **this
research/duckdb-driver-jl/reference.md	8	DuckDB.jl 1.5.2 — consolidated driver reference	assertion	document wins, and Appendix A	document wins**, and [Appendix A](#appendix-a-corrections-to-the-source-notes)
research/duckdb-driver-jl/reference.md	9	DuckDB.jl 1.5.2 — consolidated driver reference	prose	itemises every override.	itemises every override.
research/duckdb-driver-jl/reference.md	11	DuckDB.jl 1.5.2 — consolidated driver reference	prose	Audience: whoever writes or reviews dbdict's Julia codegen. If you only read one	Audience: whoever writes or reviews dbdict's Julia codegen. If you only read one
research/duckdb-driver-jl/reference.md	12	DuckDB.jl 1.5.2 — consolidated driver reference	prose	section, read §8 — it is self-contained and constrains what	section, read [§8](#8-codegen-rules) — it is self-contained and constrains what
research/duckdb-driver-jl/reference.md	13	DuckDB.jl 1.5.2 — consolidated driver reference	prose	generated code may emit.	generated code may emit.
research/duckdb-driver-jl/reference.md	17	DuckDB.jl 1.5.2 — consolidated driver reference > Citing evidence	prose	Every behavioural claim is followed by its source in parentheses:	Every behavioural claim is followed by its source in parentheses:
research/duckdb-driver-jl/reference.md	19	DuckDB.jl 1.5.2 — consolidated driver reference > Citing evidence	bullet	- (appender.jl:94) — read from the installed driver source,	- `(appender.jl:94)` — read from the installed driver source,
research/duckdb-driver-jl/reference.md	20	DuckDB.jl 1.5.2 — consolidated driver reference > Citing evidence	prose	/.julia/packages/DuckDB/2J7sd/src/	`~/.julia/packages/DuckDB/2J7sd/src/`
research/duckdb-driver-jl/reference.md	21	DuckDB.jl 1.5.2 — consolidated driver reference > Citing evidence	bullet	- (verifyblobappender.jl) — measured by that script, in this directory. Run any	- `(verify_blob_appender.jl)` — measured by that script, in this directory. Run any
research/duckdb-driver-jl/reference.md	22	DuckDB.jl 1.5.2 — consolidated driver reference > Citing evidence	prose	of them with julia --project=. <script>.jl	of them with `julia --project=. <script>.jl`
research/duckdb-driver-jl/reference.md	23	DuckDB.jl 1.5.2 — consolidated driver reference > Citing evidence	bullet	- (§7) — measured by the benchmark sweep; raw records in raw/results-.json	- `(§7)` — measured by the benchmark sweep; raw records in `raw/results-*.json`
research/duckdb-driver-jl/reference.md	24	DuckDB.jl 1.5.2 — consolidated driver reference > Citing evidence	bullet	- Docs quotes are quoted verbatim with the URL inline	- Docs quotes are quoted verbatim with the URL inline
research/duckdb-driver-jl/reference.md	25	DuckDB.jl 1.5.2 — consolidated driver reference > Citing evidence	bullet	- Inferred: — reasoning, not evidence. Spelled out in words wherever it applies,	- **`Inferred:`** — reasoning, not evidence. Spelled out in words wherever it applies,
research/duckdb-driver-jl/reference.md	26	DuckDB.jl 1.5.2 — consolidated driver reference > Citing evidence	prose	never mixed into a sourced claim	never mixed into a sourced claim
research/duckdb-driver-jl/reference.md	30	DuckDB.jl 1.5.2 — consolidated driver reference > Contents	bullet	1. Executive summary	1. [Executive summary](#1-executive-summary)
research/duckdb-driver-jl/reference.md	31	DuckDB.jl 1.5.2 — consolidated driver reference > Contents	bullet	2. Environment and versioning	2. [Environment and versioning](#2-environment-and-versioning)
research/duckdb-driver-jl/reference.md	32	DuckDB.jl 1.5.2 — consolidated driver reference > Contents	bullet	3. Reading	3. [Reading](#3-reading)
research/duckdb-driver-jl/reference.md	33	DuckDB.jl 1.5.2 — consolidated driver reference > Contents	bullet	4. Writing	4. [Writing](#4-writing)
research/duckdb-driver-jl/reference.md	34	DuckDB.jl 1.5.2 — consolidated driver reference > Contents	bullet	5. Defects and traps	5. [Defects and traps](#5-defects-and-traps)
research/duckdb-driver-jl/reference.md	35	DuckDB.jl 1.5.2 — consolidated driver reference > Contents	bullet	6. Transactions and connections	6. [Transactions and connections](#6-transactions-and-connections)
research/duckdb-driver-jl/reference.md	36	DuckDB.jl 1.5.2 — consolidated driver reference > Contents	bullet	7. Benchmarks	7. [Benchmarks](#7-benchmarks)
research/duckdb-driver-jl/reference.md	37	DuckDB.jl 1.5.2 — consolidated driver reference > Contents	bullet	8. Codegen rules	8. [Codegen rules](#8-codegen-rules)
research/duckdb-driver-jl/reference.md	38	DuckDB.jl 1.5.2 — consolidated driver reference > Contents	bullet	9. Reproducing and refreshing	9. [Reproducing and refreshing](#9-reproducing-and-refreshing)
research/duckdb-driver-jl/reference.md	39	DuckDB.jl 1.5.2 — consolidated driver reference > Contents	bullet	- Appendix A — corrections to the source notes	- [Appendix A — corrections to the source notes](#appendix-a-corrections-to-the-source-notes)
research/duckdb-driver-jl/reference.md	43	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	I want to… | Go to	| I want to… | Go to |
research/duckdb-driver-jl/reference.md	45	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	pick a write path for a column type | §4.1 matrix, then §8.1 tiers	| pick a write path for a column type | [§4.1 matrix](#41-write-capability-matrix), then [§8.1 tiers](#81-writer-tier-selection) |
research/duckdb-driver-jl/reference.md	46	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	know what codegen must never emit | §8.2	| know what codegen must never emit | [§8.2](#82-never-emit-and-emit-instead) |
research/duckdb-driver-jl/reference.md	47	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	know what a DuckDB type reads back as in Julia | §3.5	| know what a DuckDB type reads back as in Julia | [§3.5](#35-read-type-support) |
research/duckdb-driver-jl/reference.md	48	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	find out why appended rows vanished or got scrambled | §5.1.2	| find out why appended rows vanished or got scrambled | [§5.1.2](#512-appender-errors-are-silent-and-a-failed-cell-misaligns-later-columns) |
research/duckdb-driver-jl/reference.md	49	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	find out why rows appeared after a ROLLBACK | §5.1.3	| find out why rows appeared after a ROLLBACK | [§5.1.3](#513-buffered-appender-rows-escape-the-transaction-and-leak-at-gc-time) |
research/duckdb-driver-jl/reference.md	50	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	find out why the process died mid-load | §5.1.4	| find out why the process died mid-load | [§5.1.4](#514-appending-list-values-segfaults-the-process) |
research/duckdb-driver-jl/reference.md	51	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	find out why my streaming reader sees one column called tbl | §5.1.6	| find out why my streaming reader sees one column called `tbl` | [§5.1.6](#516-a-streamed-chunk-is-not-a-working-tablesjl-source) |
research/duckdb-driver-jl/reference.md	52	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	know what a float literal must look like | §5.2.1	| know what a float literal must look like | [§5.2.1](#521-a-bare-decimal-literal-loses-1-ulp-on-double) |
research/duckdb-driver-jl/reference.md	53	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	know which using lines generated code needs | §8.3	| know which `using` lines generated code needs | [§8.3](#83-required-imports) |
research/duckdb-driver-jl/reference.md	54	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	table_row	reproduce a number | §9	| reproduce a number | [§9](#9-reproducing-and-refreshing) |
research/duckdb-driver-jl/reference.md	56	DuckDB.jl 1.5.2 — consolidated driver reference > Quick answers	prose	---	---
research/duckdb-driver-jl/reference.md	60	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	assertion	Reading: every type dbdict uses converts to a sensible Julia type, except fixed-size	**Reading: every type dbdict uses converts to a sensible Julia type, except fixed-size
research/duckdb-driver-jl/reference.md	61	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	assertion	ARRAY, which throws when the result is constructed — you never get a handle to	`ARRAY`, which throws when the result is constructed** — you never get a handle to
research/duckdb-driver-jl/reference.md	62	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	work with. Streaming reads exist in 2048-row chunks and work, with one trap	work with. Streaming reads exist in 2048-row chunks and work, with one trap
research/duckdb-driver-jl/reference.md	63	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	(§5.1.6).	([§5.1.6](#516-a-streamed-chunk-is-not-a-working-tablesjl-source)).
research/duckdb-driver-jl/reference.md	65	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	assertion	Writing is the weak side, and no single path covers the type matrix. Five paths	**Writing is the weak side, and no single path covers the type matrix.** Five paths
research/duckdb-driver-jl/reference.md	66	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	exist with different type ceilings — registered scan, registered-flat, prepared bind,	exist with different type ceilings — registered scan, registered-flat, prepared bind,
research/duckdb-driver-jl/reference.md	67	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	appender, literal SQL. Only literal SQL covers everything.	appender, literal SQL. Only literal SQL covers everything.
research/duckdb-driver-jl/reference.md	69	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	assertion	The docs' performance advice is wrong for bulk loads. The docs say the Appender is	**The docs' performance advice is wrong for bulk loads.** The docs say the Appender is
research/duckdb-driver-jl/reference.md	70	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	"much faster than using prepared statements or individual INSERT INTO statements"	"much faster than using prepared statements or individual INSERT INTO statements"
research/duckdb-driver-jl/reference.md	71	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	(<https://duckdb.org/docs/lts/clients/julia.html>), and the driver study concluded the	(<https://duckdb.org/docs/lts/clients/julia.html>), and the driver study concluded the
research/duckdb-driver-jl/reference.md	72	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	appender should be the default writer. Measured: at 1 thread, registertable +	appender should be the default writer. Measured: at 1 thread, `register_table` +
research/duckdb-driver-jl/reference.md	73	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	assertion	INSERT … SELECT beats the appender at every scale tested, by 3.4× at 1M rows	`INSERT … SELECT` beats the appender at **every** scale tested, by 3.4× at 1M rows
research/duckdb-driver-jl/reference.md	74	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	assertion	(58.1 ms vs 196.0 ms) while allocating 538× less (14.9k vs 8.0M) (§7.2). The docs'	(58.1 ms vs 196.0 ms) while allocating **538× less** (14.9k vs 8.0M) (§7.2). The docs'
research/duckdb-driver-jl/reference.md	75	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	claim was never tested against the registered-scan path.	claim was never tested against the registered-scan path.
research/duckdb-driver-jl/reference.md	77	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	assertion	More Julia threads did not help any path. The registered scan — the fastest path —	**More Julia threads did not help any path.** The registered scan — the fastest path —
research/duckdb-driver-jl/reference.md	78	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	degrades worst (flat 1M: 58.1 → 111.2 ms; struct 10k: 0.73 → 5.71 ms). Three cells	degrades worst (flat 1M: 58.1 → 111.2 ms; struct 10k: 0.73 → 5.71 ms). Three cells
research/duckdb-driver-jl/reference.md	79	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	improved, all by ≤7% and within run-to-run spread (§7.4).	improved, all by ≤7% and within run-to-run spread (§7.4).
research/duckdb-driver-jl/reference.md	81	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	assertion	Six confirmed driver defects and one engine trap, all reproducible:	**Six confirmed driver defects and one engine trap**, all reproducible:
research/duckdb-driver-jl/reference.md	83	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	bullet	1. duckdbappendblob is unusable from Julia — wrong argument type in the	1. `duckdb_append_blob` is **unusable** from Julia — wrong argument type in the
research/duckdb-driver-jl/reference.md	84	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	autogenerated wrapper (§5.1.1).	autogenerated wrapper ([§5.1.1](#511-duckdb_append_blob-is-unusable)).
research/duckdb-driver-jl/reference.md	85	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	bullet	2. Appender errors are silent, and a failed cell misaligns every subsequent	2. Appender errors are **silent**, and a failed cell **misaligns every subsequent
research/duckdb-driver-jl/reference.md	86	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	assertion	column value rather than dropping a row. A row-count check does not detect this	column value** rather than dropping a row. A row-count check does not detect this
research/duckdb-driver-jl/reference.md	87	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	(§5.1.2).	([§5.1.2](#512-appender-errors-are-silent-and-a-failed-cell-misaligns-later-columns)).
research/duckdb-driver-jl/reference.md	88	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	bullet	3. Appender rows buffered at rollback time escape the transaction and can land	3. Appender rows buffered at rollback time **escape the transaction** and can land
research/duckdb-driver-jl/reference.md	89	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	later, at GC time	later, at GC time
research/duckdb-driver-jl/reference.md	90	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	(§5.1.3).	([§5.1.3](#513-buffered-appender-rows-escape-the-transaction-and-leak-at-gc-time)).
research/duckdb-driver-jl/reference.md	91	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	bullet	4. Appending LIST values segfaults the process at 1–1.2M appends	4. Appending `LIST` values **segfaults the process** at ~1–1.2M appends
research/duckdb-driver-jl/reference.md	92	DuckDB.jl 1.5.2 — consolidated driver reference > 1. Executive summary	prose	(§5.1.4).	([§5.1.4](#514-appending-list-values-segfaults-the-process)).
