file	line	heading	kind	normalized	raw
research/duckdb-driver-jl/reference.md	215	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	table_row	DBInterface.execute(dborcon, sql) | result.jl:876-886 | prepares a Stmt, executes, returns QueryResult; default MaterializedResult	| `DBInterface.execute(db_or_con, sql)` | `result.jl:876-886` | prepares a `Stmt`, executes, returns `QueryResult`; default `MaterializedResult` |
research/duckdb-driver-jl/reference.md	216	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	table_row	DBInterface.execute(dborcon, sql, resulttype) | result.jl:876-886 | resulttype ∈ {DuckDB.MaterializedResult, DuckDB.StreamResult} (DuckDB.jl:14-16)	| `DBInterface.execute(db_or_con, sql, result_type)` | `result.jl:876-886` | `result_type` ∈ {`DuckDB.MaterializedResult`, `DuckDB.StreamResult`} (`DuckDB.jl:14-16`) |
research/duckdb-driver-jl/reference.md	217	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	table_row	DBInterface.execute(stmt, params) | result.jl:875 | rebind + execute a prepared Stmt	| `DBInterface.execute(stmt, params)` | `result.jl:875` | rebind + execute a prepared `Stmt` |
research/duckdb-driver-jl/reference.md	218	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	table_row	DBInterface.prepare(conordb, sql[, resulttype]) | result.jl:856-860 | returns Stmt (statement.jl:1-28)	| `DBInterface.prepare(con_or_db, sql[, result_type])` | `result.jl:856-860` | returns `Stmt` (`statement.jl:1-28`) |
research/duckdb-driver-jl/reference.md	219	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	table_row	DuckDB.query(conordb, sql) | result.jl:895-906 | direct duckdbquery; supports multi-statement SQL; always materialized	| `DuckDB.query(con_or_db, sql)` | `result.jl:895-906` | direct `duckdb_query`; supports multi-statement SQL; always materialized |
research/duckdb-driver-jl/reference.md	220	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	table_row	DuckDB.toDataFrame | oldinterface.jl:11-12 | deprecated shim; returns a Tables.columntable (a NamedTuple), not a DataFrame	| `DuckDB.toDataFrame` | `old_interface.jl:11-12` | deprecated shim; returns a `Tables.columntable` (a NamedTuple), not a DataFrame |
research/duckdb-driver-jl/reference.md	222	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	prose	Multi-statement SQL, PIVOT and IMPORT DATABASE fail under DBInterface.execute,	Multi-statement SQL, `PIVOT` and `IMPORT DATABASE` fail under `DBInterface.execute`,
research/duckdb-driver-jl/reference.md	223	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	prose	which handles one prepared statement. The docs	which handles one prepared statement. The docs
research/duckdb-driver-jl/reference.md	224	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	prose	(<https://duckdb.org/docs/lts/clients/julia.html>):	(<https://duckdb.org/docs/lts/clients/julia.html>):
research/duckdb-driver-jl/reference.md	226	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	blockquote	> "Some SQL statements, such as PIVOT and IMPORT DATABASE are executed as multiple	> "Some SQL statements, such as PIVOT and IMPORT DATABASE are executed as multiple
research/duckdb-driver-jl/reference.md	227	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	blockquote	> prepared statements and will error when using DuckDB.execute(). Instead they can be	> prepared statements and will error when using DuckDB.execute(). Instead they can be
research/duckdb-driver-jl/reference.md	228	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	blockquote	> run with DuckDB.query() instead of DuckDB.execute() and will always return a	> run with DuckDB.query() instead of DuckDB.execute() and will always return a
research/duckdb-driver-jl/reference.md	229	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.2 Entry points	blockquote	> materialized result."	> materialized result."
research/duckdb-driver-jl/reference.md	233	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.3 Materialized reads	assertion	Tables.columns(q) fetches all chunks into a Vector{DataChunk}, then converts	`Tables.columns(q)` fetches **all** chunks into a `Vector{DataChunk}`, then converts
research/duckdb-driver-jl/reference.md	234	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.3 Materialized reads	prose	column-at-a-time across all chunks (result.jl:543-567, 534-541), caching on q.tbl.	column-at-a-time across all chunks (`result.jl:543-567`, `534-541`), caching on `q.tbl`.
research/duckdb-driver-jl/reference.md	235	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.3 Materialized reads	prose	Per column it allocates exactly one output array — Vector{T} when the column is	Per column it allocates exactly one output array — `Vector{T}` when the column is
research/duckdb-driver-jl/reference.md	236	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.3 Materialized reads	prose	NULL-free, Vector{Union{Missing,T}} otherwise (result.jl:368-387) — filling it via	NULL-free, `Vector{Union{Missing,T}}` otherwise (`result.jl:368-387`) — filling it via
research/duckdb-driver-jl/reference.md	237	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.3 Materialized reads	prose	unsafewrap over the raw vector data (vector.jl:13-17) and converting value by	`unsafe_wrap` over the raw vector data (`vector.jl:13-17`) and converting value by
research/duckdb-driver-jl/reference.md	238	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.3 Materialized reads	prose	value (result.jl:111-133). Strings decode from duckdbstringt with the 12-byte	value (`result.jl:111-133`). Strings decode from `duckdb_string_t` with the 12-byte
research/duckdb-driver-jl/reference.md	239	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.3 Materialized reads	prose	inline optimisation (ctypes.jl:1, result.jl:68-80); nested types recurse	inline optimisation (`ctypes.jl:1`, `result.jl:68-80`); nested types recurse
research/duckdb-driver-jl/reference.md	240	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.3 Materialized reads	prose	(list result.jl:160-205, struct 235-263, map 298-350, union 265-296).	(list `result.jl:160-205`, struct `235-263`, map `298-350`, union `265-296`).
research/duckdb-driver-jl/reference.md	276	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	blockquote	> Do not use row iteration to stream. Base.iterate defers to	> **Do not use row iteration to stream.** `Base.iterate` defers to
research/duckdb-driver-jl/reference.md	277	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	blockquote	> Tables.rows(Tables.columns(q)) (result.jl:768-769), which materializes the entire	> `Tables.rows(Tables.columns(q))` (`result.jl:768-769`), which materializes the entire
research/duckdb-driver-jl/reference.md	278	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	blockquote	> result first. Streaming means Tables.partitions or DuckDB.nextDataChunk, nothing	> result first. Streaming means `Tables.partitions` or `DuckDB.nextDataChunk`, nothing
research/duckdb-driver-jl/reference.md	279	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	blockquote	> else.	> else.
research/duckdb-driver-jl/reference.md	281	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	prose	Pass DuckDB.StreamResult as the third positional argument, then iterate	Pass `DuckDB.StreamResult` as the third positional argument, then iterate
research/duckdb-driver-jl/reference.md	282	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	prose	Tables.partitions(q) — each partition is one data chunk of at most	`Tables.partitions(q)` — each partition is one data chunk of at most
research/duckdb-driver-jl/reference.md	283	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	assertion	VECTORSIZE = 2048 rows (result.jl:784-822). Results are strictly single-pass:	`VECTOR_SIZE` = 2048 rows (`result.jl:784-822`). Results are **strictly single-pass**:
research/duckdb-driver-jl/reference.md	284	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	prose	iterating partitions twice throws (result.jl:800-807), and calling Tables.columns	iterating partitions twice throws (`result.jl:800-807`), and calling `Tables.columns`
research/duckdb-driver-jl/reference.md	285	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	prose	after nextDataChunk throws (result.jl:545-551).	after `nextDataChunk` throws (`result.jl:545-551`).
research/duckdb-driver-jl/reference.md	320	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	assertion	Streaming's payoff is latency, not throughput. Time-to-first-chunk is essentially	**Streaming's payoff is latency, not throughput.** Time-to-first-chunk is essentially
research/duckdb-driver-jl/reference.md	321	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	prose	flat in table size — 246 µs at 10k rows, 420 µs at 1M on the flat profile (§7.3).	flat in table size — 246 µs at 10k rows, 420 µs at 1M on the `flat` profile (§7.3).
research/duckdb-driver-jl/reference.md	322	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	prose	Total throughput is a wash against materializing.	Total throughput is a wash against materializing.
research/duckdb-driver-jl/reference.md	324	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	blockquote	> Caveat the benchmark did not cover. That flatness holds only for pipeline-able	> **Caveat the benchmark did not cover.** That flatness holds only for *pipeline-able*
research/duckdb-driver-jl/reference.md	325	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	blockquote	> queries. The sweep measured SELECT FROM t (benchread.jl:80). Add a blocking	> queries. The sweep measured `SELECT * FROM t` (`bench_read.jl:80`). Add a blocking
research/duckdb-driver-jl/reference.md	326	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	blockquote	> operator and the property disappears: with ORDER BY, first-chunk time goes 0.72 ms	> operator and the property disappears: with `ORDER BY`, first-chunk time goes 0.72 ms
research/duckdb-driver-jl/reference.md	327	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	blockquote	> at 10k rows to 6.75 ms at 1M — worse than materializing. Generated readers that	> at 10k rows to 6.75 ms at 1M — worse than materializing. Generated readers that
research/duckdb-driver-jl/reference.md	328	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.4 Streaming reads	blockquote	> stream should avoid ORDER BY unless the caller asked for it.	> stream should avoid `ORDER BY` unless the caller asked for it.
research/duckdb-driver-jl/reference.md	332	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	prose	Measured column by column (readpath.jl) and cross-checked against JULIATYPEMAP	Measured column by column (`read_path.jl`) and cross-checked against `JULIA_TYPE_MAP`
research/duckdb-driver-jl/reference.md	333	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	prose	(ctypes.jl:382-413), duckdbtypetojuliatype (ctypes.jl:423-463) and the	(`ctypes.jl:382-413`), `duckdb_type_to_julia_type` (`ctypes.jl:423-463`) and the
research/duckdb-driver-jl/reference.md	334	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	prose	conversion functions (result.jl:460-500, ctypes.jl:509-586). Where both exist they	conversion functions (`result.jl:460-500`, `ctypes.jl:509-586`). Where both exist they
research/duckdb-driver-jl/reference.md	335	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	prose	agree.	agree.
research/duckdb-driver-jl/reference.md	337	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	DuckDB type | Julia type | Source	| DuckDB type | Julia type | Source |
research/duckdb-driver-jl/reference.md	339	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	BOOLEAN | Bool | ctypes.jl:384	| BOOLEAN | `Bool` | `ctypes.jl:384` |
research/duckdb-driver-jl/reference.md	340	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	TINYINT / SMALLINT / INTEGER / BIGINT | Int8 / Int16 / Int32 / Int64 | ctypes.jl:385-388	| TINYINT / SMALLINT / INTEGER / BIGINT | `Int8` / `Int16` / `Int32` / `Int64` | `ctypes.jl:385-388` |
research/duckdb-driver-jl/reference.md	341	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	UTINYINT / USMALLINT / UINTEGER / UBIGINT | UInt8 / UInt16 / UInt32 / UInt64 | ctypes.jl:391-394	| UTINYINT / USMALLINT / UINTEGER / UBIGINT | `UInt8` / `UInt16` / `UInt32` / `UInt64` | `ctypes.jl:391-394` |
research/duckdb-driver-jl/reference.md	342	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	HUGEINT | Int128 | ctypes.jl:389, 511	| HUGEINT | `Int128` | `ctypes.jl:389`, `511` |
research/duckdb-driver-jl/reference.md	343	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	UHUGEINT | UInt128 | ctypes.jl:390, 512	| UHUGEINT | `UInt128` | `ctypes.jl:390`, `512` |
research/duckdb-driver-jl/reference.md	344	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	FLOAT / DOUBLE | Float32 / Float64 | ctypes.jl:395-396	| FLOAT / DOUBLE | `Float32` / `Float64` | `ctypes.jl:395-396` |
research/duckdb-driver-jl/reference.md	345	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	DECIMAL(w,s) | FixedDecimal{Int16\|Int32\|Int64\|Int128, s}, by storage width | ctypes.jl:425-438, result.jl:103-109	| DECIMAL(w,s) | `FixedDecimal{Int16\|Int32\|Int64\|Int128, s}`, by storage width | `ctypes.jl:425-438`, `result.jl:103-109` |
research/duckdb-driver-jl/reference.md	346	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	VARCHAR | String | ctypes.jl:407, result.jl:68-80	| VARCHAR | `String` | `ctypes.jl:407`, `result.jl:68-80` |
research/duckdb-driver-jl/reference.md	347	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	ENUM | String (dictionary lookup) | ctypes.jl:408, result.jl:99-101, logicaltype.jl:86-96	| ENUM | `String` (dictionary lookup) | `ctypes.jl:408`, `result.jl:99-101`, `logical_type.jl:86-96` |
research/duckdb-driver-jl/reference.md	348	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	BLOB | Base.CodeUnits{UInt8, String} — not Vector{UInt8} | ctypes.jl:409, result.jl:82-84	| BLOB | **`Base.CodeUnits{UInt8, String}`** — not `Vector{UInt8}` | `ctypes.jl:409`, `result.jl:82-84` |
research/duckdb-driver-jl/reference.md	349	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	BIT | Base.CodeUnits{UInt8, String} (raw bytes incl. padding byte) | ctypes.jl:410, result.jl:464	| BIT | `Base.CodeUnits{UInt8, String}` (raw bytes incl. padding byte) | `ctypes.jl:410`, `result.jl:464` |
research/duckdb-driver-jl/reference.md	350	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	GEOMETRY | Base.CodeUnits{UInt8, String} (raw bytes) | ctypes.jl:412, result.jl:464	| GEOMETRY | `Base.CodeUnits{UInt8, String}` (raw bytes) | `ctypes.jl:412`, `result.jl:464` |
research/duckdb-driver-jl/reference.md	351	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	DATE | Dates.Date | ctypes.jl:397, 533-535	| DATE | `Dates.Date` | `ctypes.jl:397`, `533-535` |
research/duckdb-driver-jl/reference.md	352	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	TIME | Dates.Time (µs resolution) | ctypes.jl:398, 540-548	| TIME | `Dates.Time` (µs resolution) | `ctypes.jl:398`, `540-548` |
research/duckdb-driver-jl/reference.md	353	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	TIMETZ | Dates.Time — UTC offset discarded (in-code TODO) | ctypes.jl:399, 550-560	| TIME_TZ | `Dates.Time` — **UTC offset discarded** (in-code `TODO`) | `ctypes.jl:399`, `550-560` |
research/duckdb-driver-jl/reference.md	354	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	TIMESTAMP | Dates.DateTime (µs → ms truncation) | ctypes.jl:400, 566-567	| TIMESTAMP | `Dates.DateTime` (µs → **ms truncation**) | `ctypes.jl:400`, `566-567` |
research/duckdb-driver-jl/reference.md	355	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	TIMESTAMPTZ | Dates.DateTime, normalized to UTC, offset dropped | ctypes.jl:401, result.jl:472-473	| TIMESTAMP_TZ | `Dates.DateTime`, **normalized to UTC, offset dropped** | `ctypes.jl:401`, `result.jl:472-473` |
research/duckdb-driver-jl/reference.md	356	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	TIMESTAMPS / TIMESTAMPMS | Dates.DateTime | ctypes.jl:402-403, 562-565	| TIMESTAMP_S / TIMESTAMP_MS | `Dates.DateTime` | `ctypes.jl:402-403`, `562-565` |
research/duckdb-driver-jl/reference.md	357	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	TIMESTAMPNS | Dates.DateTime (ns → ms truncation) | ctypes.jl:404, 568-569	| TIMESTAMP_NS | `Dates.DateTime` (ns → **ms truncation**) | `ctypes.jl:404`, `568-569` |
research/duckdb-driver-jl/reference.md	358	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	INTERVAL | Dates.CompoundPeriod (Month + Day + Microsecond) | ctypes.jl:405, 571-572	| INTERVAL | `Dates.CompoundPeriod` (Month + Day + Microsecond) | `ctypes.jl:405`, `571-572` |
research/duckdb-driver-jl/reference.md	359	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	UUID | UUIDs.UUID | ctypes.jl:406, 574-582	| UUID | `UUIDs.UUID` | `ctypes.jl:406`, `574-582` |
research/duckdb-driver-jl/reference.md	360	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	LIST(T) | Vector{Union{Missing, julia(T)}} | ctypes.jl:439-440, result.jl:160-205	| LIST(T) | `Vector{Union{Missing, julia(T)}}` | `ctypes.jl:439-440`, `result.jl:160-205` |
research/duckdb-driver-jl/reference.md	361	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	STRUCT(...) | NamedTuple{(names...)} — field types not carried | ctypes.jl:441-449, result.jl:235-263	| STRUCT(...) | `NamedTuple{(names...)}` — **field types not carried** | `ctypes.jl:441-449`, `result.jl:235-263` |
research/duckdb-driver-jl/reference.md	362	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	MAP(K,V) | Dict{Any,Any} — untyped | ctypes.jl:411, result.jl:298-350	| MAP(K,V) | `Dict{Any,Any}` — untyped | `ctypes.jl:411`, `result.jl:298-350` |
research/duckdb-driver-jl/reference.md	363	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	UNION(...) | Union{Missing, member types...} | ctypes.jl:450-457, result.jl:265-296	| UNION(...) | `Union{Missing, member types...}` | `ctypes.jl:450-457`, `result.jl:265-296` |
research/duckdb-driver-jl/reference.md	364	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	table_row	INVALID | Missing | ctypes.jl:383	| INVALID | `Missing` | `ctypes.jl:383` |
research/duckdb-driver-jl/reference.md	366	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	prose	On the STRUCT row: the value is concretely typed, but the column eltype	On the STRUCT row: the *value* is concretely typed, but the *column* eltype
research/duckdb-driver-jl/reference.md	367	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	prose	NamedTuple{(:x, :y)} carries no type parameters, so field access through the column	`NamedTuple{(:x, :y)}` carries no type parameters, so field access through the column
research/duckdb-driver-jl/reference.md	368	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	prose	infers Any while the same access on an extracted value infers Float64 (measured	infers `Any` while the same access on an extracted value infers `Float64` (measured
research/duckdb-driver-jl/reference.md	369	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.5 Read type support	prose	with Base.returntypes). That is the argument for generated typed structs.	with `Base.return_types`). That is the argument for generated typed structs.
research/duckdb-driver-jl/reference.md	373	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.6 Types that throw on read	prose	NotImplementedException("Unsupported type for duckdbtypetojuliatype: …")	`NotImplementedException("Unsupported type for duckdb_type_to_julia_type: …")`
research/duckdb-driver-jl/reference.md	374	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.6 Types that throw on read	assertion	(ctypes.jl:459-461), raised from the QueryResult constructor	(`ctypes.jl:459-461`), raised from the **`QueryResult` constructor**
research/duckdb-driver-jl/reference.md	375	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.6 Types that throw on read	assertion	(result.jl:28-29), for: ARRAY (fixed-size, type id 33), BIGNUM, SQLNULL, ANY,	(`result.jl:28-29`), for: **ARRAY** (fixed-size, type id 33), BIGNUM, SQLNULL, ANY,
research/duckdb-driver-jl/reference.md	376	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.6 Types that throw on read	prose	STRINGLITERAL, INTEGERLITERAL, TIMENS (type ids ctypes.jl:190-196).	STRING_LITERAL, INTEGER_LITERAL, TIME_NS (type ids `ctypes.jl:190-196`).
research/duckdb-driver-jl/reference.md	378	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.6 Types that throw on read	prose	Merely executing a query whose result contains such a column throws — there is no	Merely *executing* a query whose result contains such a column throws — there is no
research/duckdb-driver-jl/reference.md	379	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.6 Types that throw on read	prose	handle to inspect. Inferred: ARRAY support exists on DuckDB.jl main	handle to inspect. `Inferred:` ARRAY support exists on DuckDB.jl `main`
research/duckdb-driver-jl/reference.md	380	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.6 Types that throw on read	prose	(convertvectorarray), but that symbol does not appear anywhere in the installed	(`convert_vector_array`), but that symbol does not appear anywhere in the installed
research/duckdb-driver-jl/reference.md	381	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.6 Types that throw on read	prose	1.5.2 source, so this is a claim about an upstream branch that this document has not	1.5.2 source, so this is a claim about an upstream branch that this document has not
research/duckdb-driver-jl/reference.md	382	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.6 Types that throw on read	prose	verified.	verified.
research/duckdb-driver-jl/reference.md	418	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.7 Precision and timezone contracts	table_row	Contract | Value | Source	| Contract | Value | Source |
research/duckdb-driver-jl/reference.md	420	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.7 Precision and timezone contracts	table_row	DateTime resolution | milliseconds. Julia's DateTime is ms; µs stored via SQL are lost on read | ctypes.jl:566-567	| `DateTime` resolution | **milliseconds**. Julia's `DateTime` is ms; µs stored via SQL are lost on read | `ctypes.jl:566-567` |
research/duckdb-driver-jl/reference.md	421	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.7 Precision and timezone contracts	table_row	Time resolution | microseconds on read; appender truncates ns → µs, bind and table-scan throw InexactError on sub-µs | ctypes.jl:540-548, appender.jl:100, tablescan.jl:27	| `Time` resolution | **microseconds** on read; appender truncates ns → µs, bind and table-scan **throw `InexactError`** on sub-µs | `ctypes.jl:540-548`, `appender.jl:100`, `table_scan.jl:27` |
research/duckdb-driver-jl/reference.md	422	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.7 Precision and timezone contracts	table_row	TIMESTAMPNS | truncated to ms on read | ctypes.jl:568-569	| `TIMESTAMP_NS` | truncated to **ms** on read | `ctypes.jl:568-569` |
research/duckdb-driver-jl/reference.md	423	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.7 Precision and timezone contracts	table_row	Timezone policy | Julia DateTime ≡ a UTC instant. Literals carry explicit +00; TIMESTAMPTZ reads arrive UTC-normalized; binding paths bind a naive DateTime as the UTC instant | literalmatrix.jl — verified with session TimeZone = Pacific/Auckland (+12) in effect, so not "the session happened to be UTC"	| Timezone policy | **Julia `DateTime` ≡ a UTC instant.** Literals carry explicit `+00`; TIMESTAMPTZ reads arrive UTC-normalized; binding paths bind a naive `DateTime` as the UTC instant | `literal_matrix.jl` — verified with session `TimeZone = Pacific/Auckland` (+12) in effect, so not "the session happened to be UTC" |
research/duckdb-driver-jl/reference.md	424	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.7 Precision and timezone contracts	table_row	TIMETZ | same UTC contract | literalmatrix.jl	| TIMETZ | same UTC contract | `literal_matrix.jl` |
research/duckdb-driver-jl/reference.md	426	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.7 Precision and timezone contracts	assertion	Full round-trip fidelity for timestamps is ms only, both directions.	Full round-trip fidelity for timestamps is **ms only**, both directions.
research/duckdb-driver-jl/reference.md	430	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.8 Nullability	assertion	Tables.schema always reports Union{Missing,T} (result.jl:26-30), but the	`Tables.schema` **always** reports `Union{Missing,T}` (`result.jl:26-30`), but the
research/duckdb-driver-jl/reference.md	431	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.8 Nullability	prose	materialized column is Vector{T} when NULL-free and Vector{Union{Missing,T}}	materialized column is `Vector{T}` when NULL-free and `Vector{Union{Missing,T}}`
research/duckdb-driver-jl/reference.md	432	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.8 Nullability	prose	otherwise (result.jl:368-402). List/struct/map children are always	otherwise (`result.jl:368-402`). List/struct/map children are always
research/duckdb-driver-jl/reference.md	433	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.8 Nullability	prose	Union{Missing,…} arrays (result.jl:179, 217, 317).	`Union{Missing,…}` arrays (`result.jl:179, 217, 317`).
research/duckdb-driver-jl/reference.md	435	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.8 Nullability	assertion	The schema is therefore not a nullability signal — do not branch on it. In Julia	The schema is therefore **not** a nullability signal — do not branch on it. In Julia
research/duckdb-driver-jl/reference.md	436	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.8 Nullability	prose	Vector{Int32} and Vector{Union{Missing,Int32}} are different concrete types, so a	`Vector{Int32}` and `Vector{Union{Missing,Int32}}` are different concrete types, so a
research/duckdb-driver-jl/reference.md	437	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.8 Nullability	prose	generated method annotated with one will MethodError on the other at runtime.	generated method annotated with one will `MethodError` on the other at runtime.
research/duckdb-driver-jl/reference.md	483	DuckDB.jl 1.5.2 — consolidated driver reference > 3. Reading > 3.8 Nullability	prose	---	---
research/duckdb-driver-jl/reference.md	487	DuckDB.jl 1.5.2 — consolidated driver reference > 4. Writing	prose	Paths appear here in the tier order §8.1 recommends.	Paths appear here in the tier order [§8.1](#81-writer-tier-selection) recommends.
